Age,Gender,Average Weight (Kg),Average Height (cm),Level of Activity,bmr,Recommended Calorie ,Recommended Total Carbohydrate(g),Recommended Carbohydrate (g),Recommended Calorie ,Recommended Total Carbohydrate(g),Meal Type,Recommended Carbohydrate (g),Menu No,Serving Size
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,3,47.6225493750,18,1.4
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,3,47.6225493750,19,1.1
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,3,47.6225493750,20,1.1
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,3,47.6225493750,21,1.1
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,15,1.3
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,16,1.1
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,17,1.1
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,18,0.9
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,19,0.7
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,20,0.7
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,3,32.7686519531,21,0.7
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,15,1.6
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,16,1.4
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,17,1.4
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,18,1.2
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,19,0.9
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,20,0.9
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,3,40.5203519531,21,0.9
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,15,1.5
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,16,1.2
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,17,1.2
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,18,1.1
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,19,0.8
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,20,0.8
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,3,36.9392076563,21,0.8
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,15,1.8
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,16,1.5
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,17,1.5
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,18,1.3
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,19,1.0
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,20,1.0
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,3,45.6774876563,21,1.0
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,15,1.6
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,16,1.4
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,17,1.4
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,18,1.2
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,19,0.9
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,20,0.9
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,3,41.1097633594,21,0.9
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,15,2.0
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,16,1.7
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,17,1.7
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,18,1.5
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,19,1.1
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,20,1.1
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,3,50.8346233594,21,1.1
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,15,1.4
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,16,1.2
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,17,1.2
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,18,1.0
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,19,0.8
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,20,0.8
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,3,35.2314316406,21,0.8
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,15,1.7
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,16,1.4
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,17,1.4
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,18,1.2
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,19,1.0
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,20,1.0
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,3,43.1042519531,21,1.0
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,15,1.6
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,16,1.3
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,17,1.3
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,18,1.1
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,19,0.9
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,20,0.9
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,3,39.7154320313,21,0.9
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,15,1.9
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,16,1.6
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,17,1.6
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,18,1.4
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,19,1.1
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,20,1.1
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,3,48.5902476563,21,1.1
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,15,1.8
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,16,1.5
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,17,1.5
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,18,1.3
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,19,1.0
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,20,1.0
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,3,44.1994324219,21,1.0
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,15,2.2
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,16,1.8
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,17,1.8
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,18,1.5
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,19,1.2
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,20,1.2
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,3,54.0762433594,21,1.2
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,15,1.5
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,16,1.3
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,17,1.3
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,18,1.1
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,19,0.9
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,20,0.9
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,3,38.5229882813,21,0.9
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,15,1.8
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,16,1.5
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,17,1.5
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,18,1.3
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,19,1.0
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,20,1.0
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,3,45.8148796875,21,1.0
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,15,1.7
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,16,1.4
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,17,1.4
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,18,1.2
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,19,1.0
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,20,1.0
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,3,43.4259140625,21,1.0
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,15,2.1
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,16,1.7
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,17,1.7
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,18,1.5
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,19,1.1
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,20,1.1
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,3,51.6458643750,21,1.1
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,15,1.9
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,16,1.6
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,17,1.6
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,18,1.4
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,19,1.1
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,20,1.1
8,1,25.85,128.2,3 ,858.75,1481.34375,166.6511719,48.32883984,1636 ,215,3,48.3288398438,21,1.1
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,15,2.3
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,16,1.9
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,17,1.9
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,18,1.6
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,19,1.3
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,20,1.3
8,2,25.63,128,3 ,1021.3,1761.7425,198.1960313,57.47684906,1761 ,231,3,57.4768490625,21,1.3
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,15,1.6
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,16,1.3
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,17,1.3
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,18,1.1
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,19,0.9
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,20,0.9
9,1,28.12,133.3,1,908.325,1248.946875,140.5065234,39.34182656,1343 ,176,3,39.3418265625,21,0.9
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,15,1.9
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,16,1.6
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,17,1.6
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,18,1.3
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,19,1.0
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,20,1.0
9,2,28.58,133.3,1,1078.925,1483.521875,166.8962109,46.73093906,1394 ,183,3,46.7309390625,21,1.0
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,15,1.8
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,16,1.5
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,17,1.5
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,18,1.3
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,19,1.0
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,20,1.0
9,1,28.12,133.3,2,908.325,1407.90375,158.3891719,44.34896813,1516 ,199,3,44.3489681250,21,1.0
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,15,2.1
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,16,1.8
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,17,1.8
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,18,1.5
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,19,1.2
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,20,1.2
9,2,28.58,133.3,2,1078.925,1672.33375,188.1375469,52.67851313,1574 ,207,3,52.6785131250,21,1.2
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,15,2.0
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,16,1.6
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,17,1.6
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,18,1.4
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,19,1.1
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,20,1.1
9,1,28.12,133.3,3 ,908.325,1566.860625,176.2718203,49.35610969,1733 ,228,3,49.3561096875,21,1.1
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,15,2.3
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,16,2.0
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,17,2.0
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,18,1.7
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,19,1.3
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,20,1.3
9,2,28.58,133.3,3 ,1078.925,1861.145625,209.3788828,58.62608719,1799 ,236,3,58.6260871875,21,1.3
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,15,1.7
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,16,1.4
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,17,1.4
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,18,1.2
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,19,0.9
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,20,0.9
10,1,31.98,138.4,1,973.8,1338.975,150.6346875,42.1777125,1418 ,186,3,42.1777125000,21,0.9
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,15,2.0
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,16,1.6
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,17,1.6
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,18,1.4
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,19,1.1
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,20,1.1
10,2,32,138.4,1,1140,1567.5,176.34375,49.37625,1435 ,188,3,49.3762500000,21,1.1
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,15,1.9
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,16,1.6
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,17,1.6
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,18,1.4
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,19,1.1
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,20,1.1
10,1,31.98,138.4,2,973.8,1509.39,169.806375,47.545785,1601 ,210,3,47.5457850000,21,1.1
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,15,2.2
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,16,1.9
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,17,1.9
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,18,1.6
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,19,1.2
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,20,1.2
10,2,32,138.4,2,1140,1767,198.7875,55.6605,1620 ,213,3,55.6605000000,21,1.2
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,15,2.1
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,16,1.8
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,17,1.8
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,18,1.5
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,19,1.2
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,20,1.2
10,1,31.98,138.4,3 ,973.8,1679.805,188.9780625,52.9138575,1829 ,240,3,52.9138575000,21,1.2
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,15,2.5
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,16,2.1
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,17,2.1
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,18,1.8
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,19,1.4
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,20,1.4
10,2,32,138.4,3 ,1140,1966.5,221.23125,61.94475,1852 ,243,3,61.9447500000,21,1.4
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,15,1.8
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,16,1.5
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,17,1.5
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,18,1.3
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,19,1.0
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,20,1.0
11,1,36.97,144,1,1053.7,1448.8375,162.9942188,45.63838125,1513 ,199,3,45.6383812500,21,1.0
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,15,2.1
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,16,1.7
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,17,1.7
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,18,1.5
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,19,1.2
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,20,1.2
11,2,35.6,143.5,1,1202.875,1653.953125,186.0697266,52.09952344,1516 ,199,3,52.0995234375,21,1.2
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,15,2.1
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,16,1.7
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,17,1.7
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,18,1.5
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,19,1.1
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,20,1.1
11,1,36.97,144,2,1053.7,1633.235,183.7389375,51.4469025,1709 ,224,3,51.4469025000,21,1.1
11,2,35.6,143.5,2,1202.875,1864.45625,209.7513281,58.73037188,1712 ,225,3,58.7303718750,15,2.3
11,2,35.6,143.5,2,1202.875,1864.45625,209.7513281,58.73037188,1712 ,225,3,58.7303718750,16,2.0
11,2,35.6,143.5,2,1202.875,1864.45625,209.7513281,58.73037188,1712 ,225,3,58.7303718750,17,2.0
11,2,35.6,143.5,2,1202.875,1864.45625,209.7513281,58.73037188,1712 ,225,3,58.7303718750,18,1.7
